iso,sex,year,bmi,lower95ci,upper95ci,obese_pc,obese_lower95ci,obese_upper95ci
LKA,Men,2010,22.00495159,21.53423522,22.48902459,0.019792644,0.010702047,0.033126012
LKA,Men,2011,22.10524529,21.61268366,22.60890952,0.021192518,0.011355454,0.035668526
LKA,Men,2012,22.20862399,21.69090474,22.74452622,0.022691029,0.012151686,0.038369762
LKA,Men,2013,22.31344114,21.74648851,22.8889059,0.024293961,0.012867728,0.041603411
LKA,Men,2014,22.4202815,21.79303215,23.04553957,0.026010255,0.013628484,0.04482663
LKA,Men,2015,22.52865584,21.84037583,23.21599284,0.027847071,0.014445452,0.048152407
LKA,Men,2016,22.6383471,21.88011633,23.39073947,0.029823661,0.015189122,0.051842469
SDN,Men,1975,19.58923027,17.1195363,22.10830512,0.003616193,0.000664235,0.011087238
SDN,Men,1976,19.71682678,17.37601459,22.12053339,0.003846142,0.000777285,0.011537298
SDN,Men,1977,19.84227208,17.61062246,22.12686248,0.004087205,0.000882596,0.011872731
SDN,Men,1978,19.96551194,17.82890214,22.16668856,0.00434052,0.001007802,0.012196852
SDN,Men,1979,20.08679596,18.04598201,22.20031982,0.004606899,0.001115594,0.012614009
SDN,Men,1980,20.20695051,18.24941666,22.2160109,0.004887516,0.001245447,0.012863369
SDN,Men,1981,20.32805344,18.44114299,22.29587946,0.005196269,0.001386638,0.013256639
SDN,Men,1982,20.45006943,18.60437431,22.34024206,0.00553489,0.001535217,0.013869814
SDN,Men,1983,20.57309171,18.78790809,22.38189223,0.005904873,0.001693517,0.014466558
SDN,Men,1984,20.69682934,18.97217007,22.44923828,0.006308991,0.001877759,0.014940209
SDN,Men,1985,20.82020766,19.1425498,22.52956972,0.006748812,0.002079093,0.015747075
SDN,Men,1986,20.94697862,19.31407843,22.61641327,0.007250496,0.002324519,0.01649468
SDN,Men,1987,21.07632618,19.48929419,22.7242088,0.007817618,0.002600157,0.017478748
SDN,Men,1988,21.20721655,19.66460647,22.82636353,0.008453389,0.002887169,0.018460002
SDN,Men,1989,21.33838604,19.80925321,22.90153871,0.009158079,0.003232689,0.019641309
SDN,Men,1990,21.46932916,19.97158043,23.01598046,0.009936469,0.003637481,0.021062506
SDN,Men,1991,21.59632371,20.13486796,23.09227761,0.010763099,0.004048187,0.022384378
SDN,Men,1992,21.71819131,20.27211396,23.17929756,0.011635443,0.004474452,0.023939655
SDN,Men,1993,21.83455549,20.42044413,23.28265094,0.012554068,0.004904957,0.025469555
SDN,Men,1994,21.9457713,20.55918514,23.36803638,0.013516305,0.005399363,0.02678068
SDN,Men,1995,22.05173396,20.6925482,23.44130957,0.014520352,0.005884506,0.028420248
SDN,Men,1996,22.14947075,20.81900337,23.51463844,0.015512606,0.006459408,0.030006421
SDN,Men,1997,22.23981281,20.92989762,23.58076691,0.016491598,0.006967471,0.031623911
SDN,Men,1998,22.32385638,21.03610651,23.65352712,0.017457871,0.007480719,0.033190544
SDN,Men,1999,22.40258678,21.1349084,23.72119655,0.018417073,0.008034522,0.034618744
SDN,Men,2000,22.47587335,21.22582348,23.77965217,0.019376392,0.008563502,0.036030297
SDN,Men,2001,22.5448214,21.31491428,23.82981667,0.020340022,0.009112502,0.037480488
SDN,Men,2002,22.6102353,21.39261429,23.87163044,0.02131543,0.009683329,0.039093678
SDN,Men,2003,22.67227691,21.46743958,23.93736529,0.0223075,0.01027414,0.040570056
SDN,Men,2004,22.73213584,21.51808766,23.98262782,0.023324203,0.010982784,0.04225475
SDN,Men,2005,22.78813149,21.57162555,24.04122964,0.024372204,0.011634586,0.043782555
SDN,Men,2006,22.84144389,21.62417038,24.10020126,0.025457146,0.012256421,0.045291895
SDN,Men,2007,22.89174309,21.65238286,24.17420497,0.026583912,0.012806194,0.047182519
SDN,Men,2008,22.9387168,21.66471596,24.24995317,0.027753856,0.013510444,0.049194414
SDN,Men,2009,22.98274592,21.68747995,24.32907086,0.028968311,0.014065331,0.051367163
SDN,Men,2010,23.02447681,21.69190867,24.41190702,0.03023289,0.014706804,0.053670668
SDN,Men,2011,23.06672796,21.71328909,24.49126971,0.031568198,0.015293983,0.056156086
SDN,Men,2012,23.11005259,21.68444631,24.56878468,0.032979646,0.016101425,0.058824072
SDN,Men,2013,23.15420429,21.67125471,24.64716814,0.034472844,0.016688395,0.061884838
SDN,Men,2014,23.19952685,21.62985883,24.75593735,0.036053251,0.017262679,0.064832576
SDN,Men,2015,23.24492053,21.60795731,24.87603149,0.037727046,0.01777086,0.068401912
SDN,Men,2016,23.29135867,21.57365564,25.00788829,0.039514995,0.018403078,0.072793604
SUR,Men,1975,22.34963247,19.9026314,24.89079539,0.032996537,0.012499843,0.06853925
SUR,Men,1976,22.46114388,20.09625983,24.90779545,0.035637777,0.014126852,0.071789424
SUR,Men,1977,22.58104483,20.30604507,24.92968556,0.038712267,0.016019173,0.075340802
SUR,Men,1978,22.7072097,20.53423884,24.96047343,0.042223987,0.018387655,0.079984527
SUR,Men,1979,22.83834555,20.70609202,24.99966042,0.046174048,0.02092762,0.084448348
SUR,Men,1980,22.97222342,20.89410097,25.06236225,0.050548023,0.023631608,0.090194727
SUR,Men,1981,23.09336446,21.07185241,25.10594717,0.054781693,0.026105652,0.096631053
SUR,Men,1982,23.20284477,21.21718964,25.17822924,0.058847726,0.028704591,0.102105438
SUR,Men,1983,23.30153774,21.34861891,25.24098594,0.062729154,0.031206385,0.106570492
SUR,Men,1984,23.39046769,21.47033127,25.28640567,0.066408602,0.033824538,0.111256648
SUR,Men,1985,23.47090513,21.59777544,25.3365935,0.069893177,0.036301243,0.115732318
SUR,Men,1986,23.54363888,21.70645926,25.39049707,0.073195571,0.038887305,0.120662089
SUR,Men,1987,23.61091181,21.81404279,25.44206977,0.076368768,0.041075717,0.123831148
SUR,Men,1988,23.67428903,21.90868915,25.46425501,0.079455271,0.043397427,0.127674985
SUR,Men,1989,23.73484662,21.97092127,25.49980262,0.082500265,0.04568768,0.130952966
SUR,Men,1990,23.79364342,22.05819085,25.53959118,0.085565461,0.048169373,0.134398266
SUR,Men,1991,23.85321459,22.13600749,25.58276324,0.088732378,0.050581346,0.137865972
SUR,Men,1992,23.91390193,22.23686128,25.63722341,0.091986603,0.052860649,0.142013441
SUR,Men,1993,23.97694196,22.32063534,25.67950412,0.095341586,0.055200088,0.145692979
SUR,Men,1994,24.04270446,22.40831849,25.69472142,0.098798832,0.05779365,0.14999604
SUR,Men,1995,24.11053372,22.48292296,25.73203089,0.102357046,0.060660577,0.154226569
SUR,Men,1996,24.17952287,22.56247778,25.77129797,0.106012889,0.063178348,0.158272842
SUR,Men,1997,24.24969638,22.65277515,25.80919962,0.109753623,0.066304129,0.163067826
SUR,Men,1998,24.32052887,22.76331618,25.87020538,0.113592877,0.069671331,0.167582909
SUR,Men,1999,24.39219565,22.87499991,25.91663668,0.117521425,0.072867406,0.172595247
SUR,Men,2000,24.46405845,22.96227241,25.96422459,0.121540931,0.075992503,0.177378895
SUR,Men,2001,24.53603481,23.05602343,26.00277374,0.125649663,0.079368294,0.182293773
SUR,Men,2002,24.60762996,23.14839751,26.05842829,0.129847374,0.083023545,0.187237795
SUR,Men,2003,24.67881067,23.23967196,26.11664039,0.134125558,0.086778144,0.192014053
SUR,Men,2004,24.74926153,23.34352654,26.15286091,0.138492593,0.090521551,0.195784692
SUR,Men,2005,24.81837737,23.44720594,26.18724549,0.142929673,0.094353097,0.200706352
SUR,Men,2006,24.88558645,23.55042363,26.21482071,0.147415963,0.098273805,0.205071458
SUR,Men,2007,24.95104322,23.63777211,26.25806716,0.151953585,0.101672326,0.21135471
SUR,Men,2008,25.01504276,23.72833701,26.28332736,0.156534996,0.104924619,0.217766964
SUR,Men,2009,25.07749553,23.82228275,26.32207807,0.16116615,0.108123969,0.223894702
SUR,Men,2010,25.13897632,23.9005781,26.37991889,0.165860914,0.111553132,0.230316304
SUR,Men,2011,25.20008528,23.96417691,26.42727898,0.170635578,0.115055264,0.237234839
SUR,Men,2012,25.26023392,24.03743657,26.49121095,0.175512156,0.118078882,0.243988474
SUR,Men,2013,25.31962607,24.08507166,26.55581896,0.180495908,0.12113482,0.250977329
SUR,Men,2014,25.37849456,24.08635796,26.63600553,0.185618695,0.12429523,0.257434237
SUR,Men,2015,25.43768437,24.11500033,26.73812539,0.190906987,0.126948069,0.264969615
SUR,Men,2016,25.49760616,24.12429664,26.85726294,0.196389425,0.129894352,0.273556064
SWZ,Men,1975,20.56476715,18.24102244,22.93657379,0.005392304,0.001049286,0.016469085
SWZ,Men,1976,20.69689626,18.49328224,22.91408009,0.005802066,0.001210481,0.017007098
SWZ,Men,1977,20.82868729,18.71256265,22.95392749,0.006247705,0.001397795,0.017549428
SWZ,Men,1978,20.95987222,18.90709357,22.99021797,0.006732461,0.001619114,0.018351272
SWZ,Men,1979,21.09034547,19.14255831,23.03431166,0.007255968,0.001864295,0.019255449
SWZ,Men,1980,21.2194835,19.34729648,23.06681446,0.007822175,0.002115397,0.020058055
SWZ,Men,1981,21.34806725,19.56212812,23.11149888,0.008437359,0.002391443,0.020987039
SWZ,Men,1982,21.47597935,19.73875197,23.17022807,0.009103186,0.002695275,0.022061088
SWZ,Men,1983,21.60260724,19.93247383,23.22236932,0.009822825,0.003030195,0.023283476
SWZ,Men,1984,21.72813336,20.12212816,23.27993673,0.010600591,0.003399375,0.024565246
SWZ,Men,1985,21.8517984,20.30343066,23.35654021,0.011440358,0.003764243,0.025752618
SWZ,Men,1986,21.97034146,20.48589171,23.43393316,0.012303898,0.00418588,0.027071446
SWZ,Men,1987,22.08386109,20.63510456,23.51118038,0.013190739,0.004657063,0.028508969
SWZ,Men,1988,22.19273846,20.78155944,23.57745401,0.01410382,0.005130272,0.029871618
SWZ,Men,1989,22.29687826,20.92395771,23.64596579,0.015041793,0.005643721,0.031443695
SWZ,Men,1990,22.39616723,21.06994892,23.70922203,0.016005273,0.006116791,0.032839567
SWZ,Men,1991,22.49034711,21.20192818,23.75226524,0.016979444,0.006692204,0.034451942
SWZ,Men,1992,22.58004518,21.3339217,23.7930656,0.017967578,0.007271463,0.036060165
SWZ,Men,1993,22.66573232,21.43779604,23.8541735,0.018975891,0.007846148,0.037708358
SWZ,Men,1994,22.74898297,21.55239968,23.90692237,0.020008352,0.008446166,0.039374781
SWZ,Men,1995,22.83094427,21.6664344,23.96789666,0.021068276,0.009095274,0.041089868
SWZ,Men,1996,22.91229504,21.78212785,24.00581319,0.022160107,0.009744887,0.042670098
SWZ,Men,1997,22.99338642,21.90226375,24.05744604,0.02328886,0.010519415,0.044198376
SWZ,Men,1998,23.07583884,22.03625423,24.09684018,0.024453365,0.011180112,0.045971031
SWZ,Men,1999,23.15957705,22.15709211,24.13783891,0.025660566,0.011939139,0.04766981
SWZ,Men,2000,23.24479143,22.28835356,24.19416478,0.026910726,0.012743476,0.049230726
SWZ,Men,2001,23.33132751,22.41729282,24.22055338,0.028200759,0.013624161,0.050566218
SWZ,Men,2002,23.41931671,22.55615002,24.26194896,0.029535693,0.014439355,0.052333026
SWZ,Men,2003,23.50904005,22.69055456,24.31144184,0.030919426,0.015342727,0.054159834
SWZ,Men,2004,23.60033778,22.82519291,24.37128164,0.032357111,0.016317814,0.056084385
SWZ,Men,2005,23.69164163,22.95965534,24.41782869,0.033854907,0.017419612,0.058076801
SWZ,Men,2006,23.78354192,23.07535759,24.47432894,0.03542288,0.018427416,0.060597537
SWZ,Men,2007,23.87405671,23.18727986,24.53108861,0.037063728,0.019495112,0.062849126
SWZ,Men,2008,23.96165927,23.30065935,24.599708,0.038782372,0.020578115,0.065260437
SWZ,Men,2009,24.04547101,23.40095574,24.67029168,0.040579306,0.021645382,0.06794197
SWZ,Men,2010,24.12675147,23.48212483,24.75399569,0.042464896,0.022735346,0.070777835
SWZ,Men,2011,24.20759046,23.55436247,24.84065118,0.044458794,0.023932099,0.074293277
SWZ,Men,2012,24.28853654,23.6193982,24.95629526,0.046564513,0.02488644,0.077768319
SWZ,Men,2013,24.36994557,23.67914719,25.08041764,0.048797936,0.025914583,0.081315535
SWZ,Men,2014,24.45248653,23.7158658,25.20258418,0.051163517,0.027017016,0.085241313
SWZ,Men,2015,24.53559782,23.74098686,25.34769348,0.053671989,0.028175695,0.09002598
SWZ,Men,2016,24.61943732,23.75855858,25.49963696,0.056346125,0.029269849,0.09489512
SWE,Men,1975,23.54198708,23.10256523,23.99882543,0.072830437,0.046550396,0.105800178
SWE,Men,1976,23.62808709,23.21962642,24.04767996,0.075506456,0.049750329,0.107642147
SWE,Men,1977,23.71102948,23.32780387,24.11457288,0.078151604,0.052867451,0.10938117
SWE,Men,1978,23.7918533,23.41590614,24.18077832,0.080784282,0.055959527,0.111084118
SWE,Men,1979,23.87122167,23.50206646,24.24302618,0.083421456,0.058945177,0.112804163
SWE,Men,1980,23.95016194,23.5890518,24.31736732,0.086086627,0.06205254,0.114999946
SWE,Men,1981,24.02843551,23.67049757,24.38430829,0.088780147,0.064975625,0.11715013
SWE,Men,1983,24.18403402,23.83603883,24.53156123,0.094282794,0.070942726,0.121735703
SWE,Men,1984,24.26141229,23.91580166,24.60543317,0.097113088,0.073814296,0.124121347
SWE,Men,1985,24.33987946,23.99831578,24.68387962,0.10003033,0.076617968,0.126908156
SWE,Men,1986,24.41825324,24.07857267,24.75695492,0.103035893,0.079536988,0.129833353
SWE,Men,1987,24.49724026,24.16802036,24.82846626,0.106136415,0.082675469,0.133052318
SWE,Men,1988,24.5783276,24.25831168,24.90511773,0.109348076,0.085504661,0.136314336
SWE,Men,1989,24.66251401,24.34380389,24.98543477,0.112670178,0.088502336,0.13994048
SWE,Men,1990,24.74969681,24.43411185,25.06484479,0.116088212,0.091863233,0.143490181
SWE,Men,1991,24.84047504,24.52971012,25.14817878,0.119668542,0.095104976,0.147234142
SWE,Men,1992,24.93599648,24.62761078,25.24801585,0.123414915,0.098660651,0.151319391
SWE,Men,1993,25.03604881,24.72971412,25.34494785,0.127323392,0.102255807,0.155593799
SWE,Men,1994,25.13889292,24.8409296,25.44324661,0.131400539,0.105949383,0.160237052
SWE,Men,1995,25.24409536,24.94753101,25.54487048,0.135611658,0.109577785,0.164697448
SWE,Men,1996,25.35146761,25.05506396,25.65091099,0.139918635,0.113579139,0.169303881
SWE,Men,1997,25.45919641,25.1620247,25.75760171,0.14431041,0.117424385,0.174131309
SWE,Men,1998,25.56638336,25.26528316,25.86099694,0.148769366,0.121411061,0.178545475
SWE,Men,1999,25.67132038,25.37207103,25.97291267,0.153280091,0.125542622,0.183295851
SWE,Men,2000,25.77360135,25.48161231,26.07285589,0.157837674,0.129826138,0.187958665
SWE,Men,2001,25.87287631,25.58236369,26.16869979,0.162435191,0.134263813,0.193019609
SWE,Men,2002,25.96856394,25.6762608,26.26615267,0.1670618,0.138705839,0.198053654
SWE,Men,2003,26.06032491,25.75940544,26.36505537,0.171737077,0.142980747,0.203046767
SWE,Men,2004,26.14801175,25.83263562,26.45744294,0.176448714,0.147181663,0.208203348
SWE,Men,2005,26.23107731,25.89962817,26.5553986,0.181203405,0.151120228,0.213024844
SWE,Men,2006,26.31020047,25.95618439,26.6618372,0.186040464,0.155112813,0.21870804
SWE,Men,2007,26.38425726,25.9984699,26.76262057,0.190931113,0.159128631,0.224624643
SWE,Men,2008,26.45296507,26.02955311,26.87199028,0.195893464,0.163508062,0.230960148
SWE,Men,2009,26.51718551,26.04715673,26.97763848,0.200937949,0.1668899,0.237859687
SWE,Men,2010,26.57581968,26.06745119,27.0924352,0.206074858,0.170185881,0.244449395
SWE,Men,2011,26.62928896,26.07095913,27.20933527,0.211285285,0.172843208,0.251644522
SWE,Men,2012,26.67872928,26.06024026,27.33108791,0.216582532,0.175581056,0.259421133
SWE,Men,2013,26.72567076,26.03866324,27.44859368,0.221986007,0.17816707,0.267875259
SWE,Men,2014,26.77155627,26.00689158,27.56028157,0.227493795,0.180359279,0.277077582
SWE,Men,2015,26.81740635,25.96665923,27.68783777,0.233108298,0.182584517,0.285877435
SWE,Men,2016,26.86405077,25.90949541,27.8138735,0.238850217,0.185144779,0.295810946
CHE,Men,1975,24.22180542,22.65519853,25.81147677,0.048629034,0.025584717,0.080675604
CHE,Men,1976,24.25128426,22.803512,25.75018664,0.050603105,0.027582418,0.082059657
CHE,Men,1977,24.27894449,22.93133771,25.6667486,0.052590198,0.029458407,0.083564273
CHE,Men,1978,24.30607187,23.04806949,25.59406434,0.054607709,0.031469868,0.085175407
CHE,Men,1979,24.33435167,23.15370014,25.52522965,0.056669109,0.033517644,0.086808125
CHE,Men,1980,24.36405217,23.25381155,25.47689798,0.058792266,0.035693741,0.088842564
CHE,Men,1981,24.40693148,23.36469695,25.44673003,0.061404918,0.038057182,0.091652113
CHE,Men,1982,24.46154769,23.48775126,25.42559285,0.064502742,0.040738753,0.095322799
CHE,Men,1983,24.52684587,23.61883957,25.4378574,0.068075932,0.043753963,0.099720634
CHE,Men,1984,24.60059018,23.74436594,25.44871746,0.072111754,0.046847564,0.104017712
CHE,Men,1985,24.68164319,23.87127808,25.4993469,0.076608097,0.050722592,0.109300699
CHE,Men,1986,24.76737947,24.01250088,25.54419346,0.081529315,0.054741157,0.114826504
CHE,Men,1987,24.85708353,24.13678604,25.59959234,0.086851672,0.05887851,0.121181653
CHE,Men,1988,24.95026972,24.25517621,25.6555952,0.09254379,0.063777071,0.127049331
CHE,Men,1989,25.04627303,24.36992042,25.7247414,0.098562982,0.068736928,0.13408499
CHE,Men,1990,25.144651,24.47794345,25.79799508,0.104860395,0.074145396,0.141729404
CHE,Men,1991,25.23446099,24.59557522,25.87345434,0.110856441,0.079237334,0.148862744
CHE,Men,1992,25.31771955,24.70022921,25.94026617,0.116563719,0.084056274,0.155258898
CHE,Men,1993,25.39620908,24.78565774,26.01269053,0.121991412,0.08905482,0.16137133
CHE,Men,1994,25.46960817,24.85910359,26.08200337,0.127167221,0.093483452,0.166756909
CHE,Men,1995,25.5400347,24.94502389,26.14289339,0.132112557,0.097428599,0.172553848
CHE,Men,1996,25.60763444,25.01363621,26.20867569,0.136809186,0.101463335,0.178193193
CHE,Men,1997,25.67324605,25.08585945,26.26568733,0.141301061,0.10550541,0.183203073
CHE,Men,1998,25.73783953,25.15711401,26.32509482,0.145624331,0.109439663,0.187869636
CHE,Men,1999,25.80149414,25.22967343,26.37400595,0.149850962,0.113386355,0.19202
CHE,Men,2000,25.8652932,25.31025088,26.42838052,0.154033828,0.117221118,0.196246632
CHE,Men,2001,25.9307899,25.38689985,26.4818459,0.158266457,0.121688724,0.200577
CHE,Men,2002,25.99846845,25.46922842,26.5462972,0.1625499,0.125858995,0.204921712
CHE,Men,2003,26.06824207,25.5539463,26.60767748,0.166908072,0.129907174,0.208788448
CHE,Men,2004,26.13931691,25.63876139,26.67084706,0.17133077,0.134190105,0.213334285
CHE,Men,2005,26.21086304,25.71882354,26.72681882,0.175825051,0.138298595,0.217815603
CHE,Men,2006,26.28261214,25.7928875,26.79906036,0.180380967,0.14294179,0.221824609
CHE,Men,2007,26.35263706,25.86409528,26.87409072,0.184979792,0.14733683,0.226344064
CHE,Men,2008,26.41922853,25.92428177,26.93719374,0.189641121,0.151354991,0.231556423
CHE,Men,2009,26.48242804,25.98980105,26.99503149,0.194372908,0.155288011,0.237402751
CHE,Men,2010,26.5408866,26.04211634,27.04953849,0.199175393,0.158992775,0.24412607
CHE,Men,2011,26.59539823,26.0882069,27.11441599,0.204050603,0.162662597,0.250494139
CHE,Men,2012,26.64597498,26.12092579,27.1802621,0.209014805,0.166068395,0.257686239
CHE,Men,2013,26.69391368,26.13877737,27.24554087,0.214084689,0.169510242,0.26432705
CHE,Men,2014,26.74050126,26.15010666,27.31347574,0.219256675,0.171700761,0.271859247
CHE,Men,2015,26.7865903,26.15127335,27.39909327,0.224543294,0.174056042,0.279593931
CHE,Men,2016,26.8336985,26.14566614,27.50178682,0.229975002,0.176498606,0.287855647
SYR,Men,1975,23.6825698,21.46456319,25.86050511,0.043073271,0.017004072,0.086942835
SYR,Men,1976,23.78622601,21.66950081,25.84917858,0.04513672,0.018556971,0.088452024
SYR,Men,1977,23.88899972,21.88163038,25.84792517,0.04727135,0.020157137,0.090373701
SYR,Men,1978,23.990752,22.0785537,25.85477001,0.049482797,0.021838466,0.092376969
SYR,Men,1979,24.09203619,22.27704167,25.84858371,0.051780268,0.023521389,0.09453104
SYR,Men,1980,24.19307559,22.46942258,25.85323391,0.054165347,0.025284224,0.097213638
SYR,Men,1981,24.29328741,22.64767551,25.86333498,0.056625698,0.027392803,0.100110435
SYR,Men,1982,24.39283717,22.83839629,25.8890894,0.059166111,0.029570132,0.10302079
SYR,Men,1983,24.49213581,23.01252641,25.9095832,0.061789911,0.031661065,0.105655426
SYR,Men,1984,24.59115724,23.18244813,25.93859441,0.064497594,0.033575856,0.108445589
SYR,Men,1985,24.69037137,23.35615216,25.97694582,0.067294105,0.035725484,0.111544959
SYR,Men,1986,24.7887041,23.50152495,26.02499709,0.070167299,0.037826039,0.114127879
SYR,Men,1987,24.88719188,23.66433624,26.08355223,0.073125052,0.040006726,0.117659798
SYR,Men,1988,24.98616353,23.8172221,26.1360185,0.076166713,0.042395418,0.121149181
SYR,Men,1989,25.08516413,23.9601688,26.17911063,0.079297091,0.044617592,0.124791534
SYR,Men,1990,25.1840223,24.11146164,26.24369562,0.082518378,0.047105092,0.129250765
